,age,balance,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,education_secondary,education_tertiary,education_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan,poutcome_other,poutcome_success,poutcome_nan,subscribed_yes,subscribed_nan,default_yes,housing_yes,loan_yes,TotalContacts
1513,0.3,0.0013131057782465158,1,0.351931330472103,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1514,0.31,0.0016755510059415612,1,0.2575107296137339,5,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8487254123783889
1515,0.65,0.0019402798306680067,2,0.31759656652360513,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1516,0.51,0.0013131057782465158,7,0.2832618025751073,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1517,0.35,0.003055262000853173,8,0.6180257510729614,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0033277900926747457
1518,0.63,0.0022258397952543848,8,1.1587982832618027,1,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1519,0.63,0.0013496807544464238,9,0.06437768240343347,1,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1520,0.39,0.0015151472892108591,9,0.4206008583690987,2,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1521,0.3,0.0018513710669988167,13,1.8798283261802575,1,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1522,0.21,0.001353453980432091,14,0.1459227467811159,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1523,0.27,0.0018878579033311694,14,-0.10300429184549356,4,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6948124598790065
1524,0.66,0.003214568801310813,14,2.0472103004291844,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1525,0.32,0.0013481695484862156,14,1.0686695278969958,2,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.29017895265036814
1526,0.64,0.0029335189133542776,15,-0.12017167381974249,1,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1527,0.38,0.0028458843185566207,16,1.5836909871244635,3,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5128236264286637
1528,0.24,0.0016019175667348507,17,0.04721030042918455,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1529,0.3,0.0016238848723320173,17,6.369098712446352,1,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0033277900926747457
1530,0.49,0.0020068996884108955,17,-0.2875536480686695,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1531,0.36,0.001984743312278975,17,0.19742489270386265,4,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6948124598790065
1532,0.32,0.0017948040010006836,17,1.3218884120171674,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1533,0.2,0.0014275179488794881,21,-0.5836909871244635,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1534,0.3,0.0015421798209437536,23,5.0257510729613735,1,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1535,0.59,0.0035958871020870154,23,1.8669527896995708,3,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5128236264286637
1536,0.37,0.0020703864536550476,24,0.31759656652360513,1,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1537,0.29,0.001866749870079389,25,1.0128755364806867,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1538,0.49,0.0015269738489022203,28,0.927038626609442,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1539,0.68,0.0016502050568236643,28,0.5450643776824035,1,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1540,0.22,0.002372344808662817,28,0.5708154506437768,3,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5128236264286637
1541,0.31,0.0013542078062571013,29,0.7081545064377682,1,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0033277900926747457
1542,0.33,0.002917210048967159,29,0.7939914163090128,2,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1543,0.32,0.0029566978152701703,29,-0.296137339055794,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1544,0.32,0.003223805933989741,30,0.3562231759656652,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1545,0.39,0.0016619415158575736,10,-0.5579399141630901,2,1.5127101805885903,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8487254123783889
1546,0.72,0.0019397108750666755,12,-0.030042918454935622,3,1.3206520450999544,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6948124598790065
1547,0.64,0.0025256073705646554,16,2.7682403433476397,3,0.9917448527901583,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8487254123783889
1548,0.47,0.0015552235232907086,26,0.5321888412017167,1,1.3006502243651497,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.3001916620664788
1549,0.28,0.0018708709938003126,29,0.8454935622317596,3,1.325211583367478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6948124598790065
1550,0.27,0.003753943237133681,31,-0.26180257510729615,1,1.0453148349805692,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29017895265036814
1551,0.77,0.006459538582882965,15,0.09012875536480687,1,0.8461865849059419,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5128236264286637
1552,0.82,0.0013131057782465158,15,1.1587982832618027,2,1.0730140116890479,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5128236264286637
1553,0.6,0.004239579594441516,16,0.18454935622317598,1,1.0710607430064039,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.2049723046590195
1554,0.6,0.0016749049469992699,16,0.11587982832618025,1,0.9238795528095592,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.3871273474237826
1555,0.46,0.0017447968589201321,18,0.7896995708154506,1,1.2197605016400626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29017895265036814
1556,0.59,0.0029868630373459507,18,0.9914163090128756,2,1.0592603258177982,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.2049723046590195
1557,0.35,0.002091125940033698,18,1.5321888412017168,4,0.843735377991823,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.3871273474237826
1558,0.54,0.002750548727792428,22,-0.060085836909871244,1,1.0592603258177982,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0997227829521368
1559,0.23,0.0016580367046131535,30,0.0,1,0.8486317980935948,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5128236264286637
1560,0.8,0.0014863451166402613,31,1.463519313304721,1,1.1262117285541307,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6948124598790065
1561,0.52,0.0021888078326946603,10,0.8583690987124464,2,1.0473189942805592,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1562,0.8,0.001428972699221984,12,0.2317596566523605,1,0.8510710467951903,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1563,0.46,0.0017547704082188497,12,-0.09012875536480687,1,1.0473189942805592,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.8487254123783889
1564,0.36,0.001662591606771561,12,-0.09871244635193133,3,1.0473189942805592,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3001916620664788
1565,0.74,0.002393961687817478,15,-0.1888412017167382,1,1.0533074843681367,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1566,0.35,0.001505357105220177,15,0.8197424892703863,1,1.0453148349805692,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6948124598790065
1567,0.41,0.003756323868728539,15,0.27467811158798283,6,1.0473189942805592,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.2049723046590195
1568,0.38,0.0016430000913735924,16,-0.24034334763948498,1,1.2626386406346692,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.6948124598790065
1569,0.53,0.002372344808662817,16,0.2532188841201717,1,0.8461865849059419,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1570,0.29,0.001895427994321026,16,-0.02145922746781116,1,1.0453148349805692,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.5128236264286637
1571,0.54,0.0013131057782465158,18,0.5407725321888412,1,1.2430769189996667,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6948124598790065
1572,0.46,0.001513053262204214,18,2.892703862660944,2,1.0513153030184696,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.9820784724121582
1573,0.31,0.0030012707033027523,22,0.04721030042918455,3,1.0572799800954644,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9820784724121582
1574,0.43,0.002620899394902745,22,-0.2703862660944206,2,1.0453148349805692,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9820784724121582
1575,0.6,0.0031179339267422136,22,0.05150214592274678,1,0.843735377991823,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.467106003856304
1576,0.72,0.0033964806685292015,23,0.0815450643776824,1,0.8461865849059419,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3001916620664788
1577,0.29,0.0029688858103881876,23,-0.4291845493562232,1,1.2447217576623437,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1578,0.3,0.0023184868830995074,23,-0.463519313304721,1,0.8822514364409999,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1579,0.43,0.0018364759221189632,25,-0.5793991416309013,1,1.438356796162177,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.29017895265036814
1580,0.62,0.0029968218256308916,25,-0.21030042918454936,1,1.0392781438612104,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1581,0.57,0.004626097587423872,25,0.15450643776824036,1,1.0392781438612104,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0997227829521368
1582,0.3,0.0019196989016396686,29,-0.6180257510729614,2,0.843735377991823,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6948124598790065
1583,0.57,0.002967843914482711,30,0.1759656652360515,2,1.317600762148266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5128236264286637
1584,0.47,0.0015235024127354714,31,-0.18454935622317598,1,1.0453148349805692,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.29017895265036814
1585,0.61,0.002791780159426675,10,0.012875536480686695,1,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0033277900926747457
1586,0.37,0.002454833682604814,11,0.4248927038626609,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1587,0.61,0.00338257788205662,12,-0.10300429184549356,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1588,0.67,0.0024764952961694228,15,-0.3218884120171674,2,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1589,0.71,0.0030609171977359633,15,1.463519313304721,7,0.5909912252374953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0997227829521368
1590,0.38,0.0013707233379935421,16,0.1072961373390558,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1591,0.35,0.0015283608053497564,17,1.0171673819742488,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1592,0.22,0.0018400604812996693,17,0.15450643776824036,3,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5128236264286637
1593,0.35,0.0015345907081873356,18,0.004291845493562232,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1594,0.25,0.0015338994160287622,18,0.12446351931330472,1,0.5909912252374953,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1595,0.52,0.0016238848723320173,22,-0.6051502145922747,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0033277900926747457
1596,0.22,0.0015200251824956284,22,0.07725321888412018,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.29017895265036814
1597,0.35,0.003735280353547421,22,-0.09012875536480687,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0033277900926747457
1598,0.29,0.0017640774452124123,23,0.15879828326180256,1,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1599,0.28,0.0018907727329650235,23,-0.19313304721030042,2,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.29017895265036814
1600,0.37,0.0027447570536890545,25,-0.34334763948497854,1,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1601,0.33,0.0032558171349523863,26,0.22317596566523606,3,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5128236264286637
1602,0.39,0.0015952148174397424,26,0.19313304721030042,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1603,0.56,0.0024410121561540283,30,-0.5407725321888412,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0033277900926747457
1604,0.33,0.004098298141916424,30,0.008583690987124463,4,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6948124598790065
1605,0.44,0.0017031436984345058,31,0.11158798283261803,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.29017895265036814
1606,0.74,0.0019305863899284391,5,-0.04291845493562232,1,0.8655828956243069,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5128236264286637
1607,0.37,0.002586143128224155,6,0.030042918454935622,2,0.8631788316002016,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6948124598790065
1608,0.31,0.0014151113844540055,12,-0.034334763948497854,2,1.2044790955397628,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5128236264286637
1609,0.37,0.0015952148174397424,14,1.4206008583690988,3,1.2180740539523776,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0997227829521368
1610,0.64,0.0022854908850233374,18,0.4291845493562232,1,0.8412781478952785,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9820784724121582
1611,0.41,0.0013138743430925917,18,0.3905579399141631,2,1.3536156828571566,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.8487254123783889
1612,0.58,0.002092712766153658,20,0.7896995708154506,1,0.8363454992405476,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29017895265036814
1613,0.46,0.0017954139332391295,21,1.5107296137339057,1,1.3898010443149362,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6948124598790065
1614,0.51,0.002728064459273461,21,0.7339055793991416,3,0.8036761994878271,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.2049723046590195
1615,0.71,0.00294794824198749,24,0.45064377682403434,2,0.9440613068254747,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8487254123783889
1616,0.52,0.0018075752280293249,24,1.9871244635193133,1,1.378363565950596,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.3871273474237826
1617,0.27,0.0027842060185040473,24,-0.2918454935622318,1,1.394056596244903,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.29017895265036814
1618,0.28,0.0024311474029655913,25,0.06866952789699571,1,0.8388148649426737,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8487254123783889
1619,0.59,0.0023401974161114582,25,1.1330472103004292,4,1.3491841155108182,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9820784724121582
